,images,masks,collages
1071,images/Taichi_S4_C1_00225.png,masks/Taichi_S4_C1_00225.png,collages/Taichi_S4_C1_00225.jpg
1072,images/Taichi_S4_C1_00270.png,masks/Taichi_S4_C1_00270.png,collages/Taichi_S4_C1_00270.jpg
1073,images/Taichi_S4_C1_00315.png,masks/Taichi_S4_C1_00315.png,collages/Taichi_S4_C1_00315.jpg
1074,images/Taichi_S4_C1_00360.png,masks/Taichi_S4_C1_00360.png,collages/Taichi_S4_C1_00360.jpg
1075,images/Taichi_S4_C1_00405.png,masks/Taichi_S4_C1_00405.png,collages/Taichi_S4_C1_00405.jpg
1076,images/Taichi_S4_C1_00450.png,masks/Taichi_S4_C1_00450.png,collages/Taichi_S4_C1_00450.jpg
1077,images/Taichi_S4_C1_00495.png,masks/Taichi_S4_C1_00495.png,collages/Taichi_S4_C1_00495.jpg
1078,images/Taichi_S4_C1_00540.png,masks/Taichi_S4_C1_00540.png,collages/Taichi_S4_C1_00540.jpg
1079,images/Taichi_S4_C1_00585.png,masks/Taichi_S4_C1_00585.png,collages/Taichi_S4_C1_00585.jpg
1080,images/Taichi_S4_C1_00630.png,masks/Taichi_S4_C1_00630.png,collages/Taichi_S4_C1_00630.jpg
1081,images/Taichi_S4_C1_00675.png,masks/Taichi_S4_C1_00675.png,collages/Taichi_S4_C1_00675.jpg
1082,images/Taichi_S4_C1_00720.png,masks/Taichi_S4_C1_00720.png,collages/Taichi_S4_C1_00720.jpg
1083,images/Taichi_S4_C1_00765.png,masks/Taichi_S4_C1_00765.png,collages/Taichi_S4_C1_00765.jpg
1084,images/Taichi_S4_C1_00810.png,masks/Taichi_S4_C1_00810.png,collages/Taichi_S4_C1_00810.jpg
1085,images/Taichi_S4_C2_00045.png,masks/Taichi_S4_C2_00045.png,collages/Taichi_S4_C2_00045.jpg
1086,images/Taichi_S4_C2_00090.png,masks/Taichi_S4_C2_00090.png,collages/Taichi_S4_C2_00090.jpg
1087,images/Taichi_S4_C2_00135.png,masks/Taichi_S4_C2_00135.png,collages/Taichi_S4_C2_00135.jpg
1088,images/Taichi_S4_C2_00180.png,masks/Taichi_S4_C2_00180.png,collages/Taichi_S4_C2_00180.jpg
1089,images/Taichi_S4_C2_00225.png,masks/Taichi_S4_C2_00225.png,collages/Taichi_S4_C2_00225.jpg
1090,images/Taichi_S4_C2_00270.png,masks/Taichi_S4_C2_00270.png,collages/Taichi_S4_C2_00270.jpg
1091,images/Taichi_S4_C2_00315.png,masks/Taichi_S4_C2_00315.png,collages/Taichi_S4_C2_00315.jpg
1092,images/Taichi_S4_C2_00360.png,masks/Taichi_S4_C2_00360.png,collages/Taichi_S4_C2_00360.jpg
1093,images/Taichi_S4_C2_00405.png,masks/Taichi_S4_C2_00405.png,collages/Taichi_S4_C2_00405.jpg
1094,images/Taichi_S4_C2_00450.png,masks/Taichi_S4_C2_00450.png,collages/Taichi_S4_C2_00450.jpg
1095,images/Taichi_S4_C2_00495.png,masks/Taichi_S4_C2_00495.png,collages/Taichi_S4_C2_00495.jpg
1096,images/Taichi_S4_C2_00540.png,masks/Taichi_S4_C2_00540.png,collages/Taichi_S4_C2_00540.jpg
1097,images/Taichi_S4_C2_00585.png,masks/Taichi_S4_C2_00585.png,collages/Taichi_S4_C2_00585.jpg
1098,images/Taichi_S4_C2_00630.png,masks/Taichi_S4_C2_00630.png,collages/Taichi_S4_C2_00630.jpg
1099,images/Taichi_S4_C2_00675.png,masks/Taichi_S4_C2_00675.png,collages/Taichi_S4_C2_00675.jpg
1100,images/Taichi_S4_C2_00720.png,masks/Taichi_S4_C2_00720.png,collages/Taichi_S4_C2_00720.jpg
1101,images/Taichi_S4_C2_00765.png,masks/Taichi_S4_C2_00765.png,collages/Taichi_S4_C2_00765.jpg
1102,images/Taichi_S4_C2_00810.png,masks/Taichi_S4_C2_00810.png,collages/Taichi_S4_C2_00810.jpg
1103,images/Taichi_S5_C0_00045.png,masks/Taichi_S5_C0_00045.png,collages/Taichi_S5_C0_00045.jpg
1104,images/Taichi_S5_C0_00090.png,masks/Taichi_S5_C0_00090.png,collages/Taichi_S5_C0_00090.jpg
1105,images/Taichi_S5_C0_00135.png,masks/Taichi_S5_C0_00135.png,collages/Taichi_S5_C0_00135.jpg
1106,images/Taichi_S5_C0_00180.png,masks/Taichi_S5_C0_00180.png,collages/Taichi_S5_C0_00180.jpg
1107,images/Taichi_S5_C0_00225.png,masks/Taichi_S5_C0_00225.png,collages/Taichi_S5_C0_00225.jpg
1108,images/Taichi_S5_C0_00270.png,masks/Taichi_S5_C0_00270.png,collages/Taichi_S5_C0_00270.jpg
1109,images/Taichi_S5_C0_00315.png,masks/Taichi_S5_C0_00315.png,collages/Taichi_S5_C0_00315.jpg
1110,images/Taichi_S5_C0_00360.png,masks/Taichi_S5_C0_00360.png,collages/Taichi_S5_C0_00360.jpg
1111,images/Taichi_S5_C0_00405.png,masks/Taichi_S5_C0_00405.png,collages/Taichi_S5_C0_00405.jpg
1112,images/Taichi_S5_C0_00450.png,masks/Taichi_S5_C0_00450.png,collages/Taichi_S5_C0_00450.jpg
1113,images/Taichi_S5_C0_00495.png,masks/Taichi_S5_C0_00495.png,collages/Taichi_S5_C0_00495.jpg
1114,images/Taichi_S5_C0_00540.png,masks/Taichi_S5_C0_00540.png,collages/Taichi_S5_C0_00540.jpg
1115,images/Taichi_S5_C0_00585.png,masks/Taichi_S5_C0_00585.png,collages/Taichi_S5_C0_00585.jpg
1116,images/Taichi_S5_C0_00630.png,masks/Taichi_S5_C0_00630.png,collages/Taichi_S5_C0_00630.jpg
1117,images/Taichi_S5_C0_00675.png,masks/Taichi_S5_C0_00675.png,collages/Taichi_S5_C0_00675.jpg
1118,images/Taichi_S5_C0_00720.png,masks/Taichi_S5_C0_00720.png,collages/Taichi_S5_C0_00720.jpg
1119,images/Taichi_S5_C0_00765.png,masks/Taichi_S5_C0_00765.png,collages/Taichi_S5_C0_00765.jpg
1120,images/Taichi_S5_C1_00045.png,masks/Taichi_S5_C1_00045.png,collages/Taichi_S5_C1_00045.jpg
1121,images/Taichi_S5_C1_00090.png,masks/Taichi_S5_C1_00090.png,collages/Taichi_S5_C1_00090.jpg
1122,images/Taichi_S5_C1_00135.png,masks/Taichi_S5_C1_00135.png,collages/Taichi_S5_C1_00135.jpg
1123,images/Taichi_S5_C1_00180.png,masks/Taichi_S5_C1_00180.png,collages/Taichi_S5_C1_00180.jpg
1124,images/Taichi_S5_C1_00225.png,masks/Taichi_S5_C1_00225.png,collages/Taichi_S5_C1_00225.jpg
1125,images/Taichi_S5_C1_00270.png,masks/Taichi_S5_C1_00270.png,collages/Taichi_S5_C1_00270.jpg
1126,images/Taichi_S5_C1_00315.png,masks/Taichi_S5_C1_00315.png,collages/Taichi_S5_C1_00315.jpg
1127,images/Taichi_S5_C1_00360.png,masks/Taichi_S5_C1_00360.png,collages/Taichi_S5_C1_00360.jpg
1128,images/Taichi_S5_C1_00405.png,masks/Taichi_S5_C1_00405.png,collages/Taichi_S5_C1_00405.jpg
1129,images/Taichi_S5_C1_00450.png,masks/Taichi_S5_C1_00450.png,collages/Taichi_S5_C1_00450.jpg
1130,images/Taichi_S5_C1_00495.png,masks/Taichi_S5_C1_00495.png,collages/Taichi_S5_C1_00495.jpg
1131,images/Taichi_S5_C1_00540.png,masks/Taichi_S5_C1_00540.png,collages/Taichi_S5_C1_00540.jpg
1132,images/Taichi_S5_C1_00585.png,masks/Taichi_S5_C1_00585.png,collages/Taichi_S5_C1_00585.jpg
1133,images/Taichi_S5_C1_00630.png,masks/Taichi_S5_C1_00630.png,collages/Taichi_S5_C1_00630.jpg
1134,images/Taichi_S5_C1_00675.png,masks/Taichi_S5_C1_00675.png,collages/Taichi_S5_C1_00675.jpg
1135,images/Taichi_S5_C1_00720.png,masks/Taichi_S5_C1_00720.png,collages/Taichi_S5_C1_00720.jpg
1136,images/Taichi_S5_C1_00765.png,masks/Taichi_S5_C1_00765.png,collages/Taichi_S5_C1_00765.jpg
1137,images/Taichi_S5_C1_00810.png,masks/Taichi_S5_C1_00810.png,collages/Taichi_S5_C1_00810.jpg
1138,images/Taichi_S5_C2_00045.png,masks/Taichi_S5_C2_00045.png,collages/Taichi_S5_C2_00045.jpg
1139,images/Taichi_S5_C2_00090.png,masks/Taichi_S5_C2_00090.png,collages/Taichi_S5_C2_00090.jpg
1140,images/Taichi_S5_C2_00135.png,masks/Taichi_S5_C2_00135.png,collages/Taichi_S5_C2_00135.jpg
1141,images/Taichi_S5_C2_00180.png,masks/Taichi_S5_C2_00180.png,collages/Taichi_S5_C2_00180.jpg
1142,images/Taichi_S5_C2_00225.png,masks/Taichi_S5_C2_00225.png,collages/Taichi_S5_C2_00225.jpg
1143,images/Taichi_S5_C2_00270.png,masks/Taichi_S5_C2_00270.png,collages/Taichi_S5_C2_00270.jpg
1144,images/Taichi_S5_C2_00315.png,masks/Taichi_S5_C2_00315.png,collages/Taichi_S5_C2_00315.jpg
1145,images/Taichi_S5_C2_00360.png,masks/Taichi_S5_C2_00360.png,collages/Taichi_S5_C2_00360.jpg
1146,images/Taichi_S5_C2_00405.png,masks/Taichi_S5_C2_00405.png,collages/Taichi_S5_C2_00405.jpg
1147,images/Taichi_S5_C2_00450.png,masks/Taichi_S5_C2_00450.png,collages/Taichi_S5_C2_00450.jpg
1148,images/Taichi_S5_C2_00495.png,masks/Taichi_S5_C2_00495.png,collages/Taichi_S5_C2_00495.jpg
1149,images/Taichi_S5_C2_00540.png,masks/Taichi_S5_C2_00540.png,collages/Taichi_S5_C2_00540.jpg
1150,images/Taichi_S5_C2_00585.png,masks/Taichi_S5_C2_00585.png,collages/Taichi_S5_C2_00585.jpg
1151,images/Taichi_S5_C2_00630.png,masks/Taichi_S5_C2_00630.png,collages/Taichi_S5_C2_00630.jpg
1152,images/Taichi_S5_C2_00675.png,masks/Taichi_S5_C2_00675.png,collages/Taichi_S5_C2_00675.jpg
1153,images/Taichi_S5_C2_00720.png,masks/Taichi_S5_C2_00720.png,collages/Taichi_S5_C2_00720.jpg
1154,images/Taichi_S5_C2_00765.png,masks/Taichi_S5_C2_00765.png,collages/Taichi_S5_C2_00765.jpg
1155,images/Taichi_S5_C2_00810.png,masks/Taichi_S5_C2_00810.png,collages/Taichi_S5_C2_00810.jpg
1156,images/Taichi_S6_C0_00045.png,masks/Taichi_S6_C0_00045.png,collages/Taichi_S6_C0_00045.jpg
1157,images/Taichi_S6_C0_00090.png,masks/Taichi_S6_C0_00090.png,collages/Taichi_S6_C0_00090.jpg
1158,images/Taichi_S6_C0_00180.png,masks/Taichi_S6_C0_00180.png,collages/Taichi_S6_C0_00180.jpg
1159,images/Taichi_S6_C0_00225.png,masks/Taichi_S6_C0_00225.png,collages/Taichi_S6_C0_00225.jpg
1160,images/Taichi_S6_C0_00270.png,masks/Taichi_S6_C0_00270.png,collages/Taichi_S6_C0_00270.jpg
1161,images/Taichi_S6_C0_00315.png,masks/Taichi_S6_C0_00315.png,collages/Taichi_S6_C0_00315.jpg
1162,images/Taichi_S6_C0_00360.png,masks/Taichi_S6_C0_00360.png,collages/Taichi_S6_C0_00360.jpg
1163,images/Taichi_S6_C0_00405.png,masks/Taichi_S6_C0_00405.png,collages/Taichi_S6_C0_00405.jpg
1164,images/Taichi_S6_C0_00450.png,masks/Taichi_S6_C0_00450.png,collages/Taichi_S6_C0_00450.jpg
1165,images/Taichi_S6_C0_00495.png,masks/Taichi_S6_C0_00495.png,collages/Taichi_S6_C0_00495.jpg
1166,images/Taichi_S6_C0_00540.png,masks/Taichi_S6_C0_00540.png,collages/Taichi_S6_C0_00540.jpg
1167,images/Taichi_S6_C0_00585.png,masks/Taichi_S6_C0_00585.png,collages/Taichi_S6_C0_00585.jpg
1168,images/Taichi_S6_C0_00630.png,masks/Taichi_S6_C0_00630.png,collages/Taichi_S6_C0_00630.jpg
1169,images/Taichi_S6_C0_00675.png,masks/Taichi_S6_C0_00675.png,collages/Taichi_S6_C0_00675.jpg
1170,images/Taichi_S6_C0_00720.png,masks/Taichi_S6_C0_00720.png,collages/Taichi_S6_C0_00720.jpg
1171,images/Taichi_S6_C0_00765.png,masks/Taichi_S6_C0_00765.png,collages/Taichi_S6_C0_00765.jpg
1172,images/Taichi_S6_C1_00045.png,masks/Taichi_S6_C1_00045.png,collages/Taichi_S6_C1_00045.jpg
1173,images/Taichi_S6_C1_00090.png,masks/Taichi_S6_C1_00090.png,collages/Taichi_S6_C1_00090.jpg
1174,images/Taichi_S6_C1_00135.png,masks/Taichi_S6_C1_00135.png,collages/Taichi_S6_C1_00135.jpg
1175,images/Taichi_S6_C1_00180.png,masks/Taichi_S6_C1_00180.png,collages/Taichi_S6_C1_00180.jpg
1176,images/Taichi_S6_C1_00225.png,masks/Taichi_S6_C1_00225.png,collages/Taichi_S6_C1_00225.jpg
1177,images/Taichi_S6_C1_00270.png,masks/Taichi_S6_C1_00270.png,collages/Taichi_S6_C1_00270.jpg
1178,images/Taichi_S6_C1_00315.png,masks/Taichi_S6_C1_00315.png,collages/Taichi_S6_C1_00315.jpg
1179,images/Taichi_S6_C1_00360.png,masks/Taichi_S6_C1_00360.png,collages/Taichi_S6_C1_00360.jpg
1180,images/Taichi_S6_C1_00405.png,masks/Taichi_S6_C1_00405.png,collages/Taichi_S6_C1_00405.jpg
1181,images/Taichi_S6_C1_00450.png,masks/Taichi_S6_C1_00450.png,collages/Taichi_S6_C1_00450.jpg
1182,images/Taichi_S6_C1_00495.png,masks/Taichi_S6_C1_00495.png,collages/Taichi_S6_C1_00495.jpg
1183,images/Taichi_S6_C1_00540.png,masks/Taichi_S6_C1_00540.png,collages/Taichi_S6_C1_00540.jpg
1184,images/Taichi_S6_C1_00585.png,masks/Taichi_S6_C1_00585.png,collages/Taichi_S6_C1_00585.jpg
1185,images/Taichi_S6_C1_00630.png,masks/Taichi_S6_C1_00630.png,collages/Taichi_S6_C1_00630.jpg
1186,images/Taichi_S6_C1_00675.png,masks/Taichi_S6_C1_00675.png,collages/Taichi_S6_C1_00675.jpg
1187,images/Taichi_S6_C1_00720.png,masks/Taichi_S6_C1_00720.png,collages/Taichi_S6_C1_00720.jpg
1188,images/Taichi_S6_C1_00765.png,masks/Taichi_S6_C1_00765.png,collages/Taichi_S6_C1_00765.jpg
1189,images/Taichi_S6_C1_00810.png,masks/Taichi_S6_C1_00810.png,collages/Taichi_S6_C1_00810.jpg
1190,images/Taichi_S6_C2_00045.png,masks/Taichi_S6_C2_00045.png,collages/Taichi_S6_C2_00045.jpg
1191,images/Taichi_S6_C2_00090.png,masks/Taichi_S6_C2_00090.png,collages/Taichi_S6_C2_00090.jpg
